	index	Date	Day	IMDB	Place	Rating_x	Time	Title	Rating_y	tmdb_id	original_language	release_date	budget	revenue	runtime	genre	director	cast
11226	11180	2015-09-06	Sun		ACMI Cinema 1	18+	19:00	The Man Who Fell to Earth		991.0	en	1976-03-18		0.0	138.0	['Drama', 'Science Fiction']	Nicolas Roeg	
11288	11181	2015-09-07	Mon		ACMI Cinema 2	M	13:30	A Royal Night Out		300155.0	en	2015-05-14	0.0	228136.0	97.0	['Thriller', 'Romance', 'Drama']	Julian Jarrold	
11289	11182	2015-09-08	Tue		ACMI Cinema 2	M	14:30	A Royal Night Out		300155.0	en	2015-05-14	0.0	228136.0	97.0	['Thriller', 'Romance', 'Drama']	Julian Jarrold	
11230	11183	2015-09-08	Tue		ACMI Cinema 1	18+	17:30	Cracked Actor		168400.0		1975-01-01	0.0	0.0	53.0	['Documentary', 'Music']	Alan Yentob	
11315	11184	2015-09-08	Tue		ACMI Cinema 1	18+	19:00	Burroughs: The Movie		339790.0	en	1983-10-08	0.0	0.0	86.0	['Documentary']	Howard Brookner	
11308	11185	2015-09-09	Wed		ACMI Cinema 2	15+	14:30	Traceable		418797.0	en	2014-09-30	0.0	0.0	68.0	['Documentary']	Jennifer Sharpe	
11240	11186	2015-09-10	Thu		ACMI Cinema 1	M	16:30	Just a Gigolo		12826.0	de	1979-01-01	0.0	0.0	147.0	['Drama']	David Hemmings	
11311	11187	2015-09-10	Thu		ACMI Cinema 1	PG	18:30	The Blue Angel		271561.0	en	1959-09-04	0.0	0.0	107.0	['Drama']	Edward Dmytryk	
11340	11188	2015-09-10	Thu		ACMI Cinema 1	G	21:00	Giorgio Moroder Metropolis										
11234	11189	2015-09-11	Fri		ACMI Cinema 1		17:00	Ziggy Stardust & Spiders Mars		34759.0	en	1973-12-23	0.0	0.0	90.0	['Documentary', 'Music']	D.A. Pennebaker	
11296	11190	2015-09-11	Fri		ACMI Cinema 2	15+	18:30	Fresh Dressed		319071.0	en	2015-06-26	0.0	0.0	90.0	['Documentary', 'History', 'Music']	Sacha Jenkins	
11231	11191	2015-09-11	Fri		ACMI Cinema 1	18+	19:00	Cracked Actor		168400.0		1975-01-01	0.0	0.0	53.0	['Documentary', 'Music']	Alan Yentob	
11227	11192	2015-09-11	Fri		ACMI Cinema 1	18+	20:20	The Man Who Fell to Earth		991.0	en	1976-03-18		0.0	138.0	['Drama', 'Science Fiction']	Nicolas Roeg	
11281	11193	2015-09-11	Fri		ACMI Cinema 2	15+	21:00	Couture: Queens of Haute										
11321	11194	2015-09-12	Sat		ACMI Cinema 1	G	10:30	Follow That Bird		36536.0	en	1985-08-02		0.0	88.0	['Adventure', 'Comedy', 'Family', 'Music']	Ken Kwapis	
11341	11195	2015-09-12	Sat		ACMI Cinema 2	PG	11:00	The Theory of Everything		266856.0	en		15000000.0	123726688.0	123.0	['Drama', 'Romance']	James Marsh	
11322	11196	2015-09-12	Sat		ACMI Cinema 1	G	13:00	Follow That Bird		36536.0	en	1985-08-02		0.0	88.0	['Adventure', 'Comedy', 'Family', 'Music']	Ken Kwapis	
11249	11197	2015-09-12	Sat		ACMI Cinema 2	M	14:30	Merry Xmas Mr Lawrence										
8880	11198	2015-09-12	Sat		ACMI Cinema 1	PG	16:00	Some Like it Hot		239.0	en	1959-03-18	2883848.0	25000000.0	122.0	['Comedy', 'Romance']	Billy Wilder	
11273	11199	2015-09-12	Sat		ACMI Cinema 2	PG	17:00	Absolute Beginners		42017.0	en	1986-01-01	0.0		108.0	['Fantasy', 'Drama', 'Music', 'Romance']	Julien Temple	
11313	11200	2015-09-12	Sat		ACMI Cinema 1	18+	19:00	Velvet Underground & Nico		157883.0	en	1967-02-15	0.0	0.0	33.0	['Documentary']	Andy Warhol	
11277	11201	2015-09-12	Sat		ACMI Cinema 2	M	19:30	The Life Aquatic		421.0	en	2004-12-10	50000000.0	34808403.0	119.0	['Adventure', 'Comedy', 'Drama']	Wes Anderson	
11316	11202	2015-09-12	Sat		ACMI Cinema 1	18+	20:30	Burroughs: The Movie		339790.0	en	1983-10-08	0.0	0.0	86.0	['Documentary']	Howard Brookner	
11323	11203	2015-09-13	Sun		ACMI Cinema 1	G	10:30	Follow That Bird		36536.0	en	1985-08-02		0.0	88.0	['Adventure', 'Comedy', 'Family', 'Music']	Ken Kwapis	
11342	11204	2015-09-13	Sun		ACMI Cinema 2	PG	11:00	The Theory of Everything		266856.0	en		15000000.0	123726688.0	123.0	['Drama', 'Romance']	James Marsh	
11324	11205	2015-09-13	Sun		ACMI Cinema 1	G	13:00	Follow That Bird		36536.0	en	1985-08-02		0.0	88.0	['Adventure', 'Comedy', 'Family', 'Music']	Ken Kwapis	
11293	11206	2015-09-13	Sun		ACMI Cinema 2	15+	14:30	Jean Paul Gaultier Work										
11271	11207	2015-09-13	Sun		ACMI Cinema 1	M	15:30	The Prestige		1124.0	en	2006-10-19	40000000.0	109676311.0	130.0	['Drama', 'Mystery', 'Thriller']	Christopher Nolan	
11309	11208	2015-09-13	Sun		ACMI Cinema 2	15+	16:00	Traceable		418797.0	en	2014-09-30	0.0	0.0	68.0	['Documentary']	Jennifer Sharpe	
11305	11209	2015-09-13	Sun		ACMI Cinema 2	15+	17:30	Fashion House M. Weimans										
11297	11210	2015-09-13	Sun		ACMI Cinema 1	15+	19:00	Fresh Dressed		319071.0	en	2015-06-26	0.0	0.0	90.0	['Documentary', 'History', 'Music']	Sacha Jenkins	
11343	11211	2015-09-14	Mon		ACMI Cinema 2	PG	13:30	The Theory of Everything		266856.0	en		15000000.0	123726688.0	123.0	['Drama', 'Romance']	James Marsh	
4411	11212	2015-09-14	Mon		ACMI Cinema 1	PG	19:30	Sparrow		262264.0	en		0.0	0.0	72.0	['Horror']	Shaun Troke	
11344	11213	2015-09-15	Tue		ACMI Cinema 2	PG	14:30	The Theory of Everything		266856.0	en		15000000.0	123726688.0	123.0	['Drama', 'Romance']	James Marsh	
11266	11214	2015-09-15	Tue		ACMI Cinema 1	R 18+	16:00	Twin Peaks: Fire Walk		1923.0	en	1992-06-03	10000000.0	4160851.0	134.0	['Drama', 'Mystery']	David Lynch	
11349	11215	2015-09-15	Tue		ACMI Cinema 1	18+	19:00	A Simple Life		91186.0	cn	2011-09-04	0.0	2802459.0	118.0	['Drama']	Ann Hui	
11301	11216	2015-09-16	Wed		ACMI Cinema 1	MA 15+	16:00	Dogville		553.0	da	2003-05-19	10000000.0	16680836.0	178.0	['Crime', 'Drama', 'Thriller']	Lars von Trier	
6659	11217	2015-09-16	Wed		ACMI Cinema 1	18+	19:30	Love Without End		173947.0	zh	1961-10-11	0.0	0.0	117.0	['Romance']	Doe Ching	
11274	11218	2015-09-17	Thu		ACMI Cinema 1	PG	16:00	Absolute Beginners		42017.0	en	1986-01-01	0.0		108.0	['Fantasy', 'Drama', 'Music', 'Romance']	Julien Temple	
11350	11219	2015-09-17	Thu		ACMI Cinema 1	18+	19:00	A Simple Life		91186.0	cn	2011-09-04	0.0	2802459.0	118.0	['Drama']	Ann Hui	
11250	11220	2015-09-18	Fri		ACMI Cinema 1	M	14:00	Merry Xmas Mr Lawrence										
2530	11221	2015-09-18	Fri		ACMI Cinema 1	R 18+	16:30	Dogs in Space		30994.0	en	1986-12-18	0.0	0.0	103.0	['Music', 'Drama']	Richard Lowenstein	
10795	11222	2015-09-18	Fri		ACMI Cinema 1	M	19:30	The Grandmaster		44865.0	zh	2013-01-08	3860000.0	64076736.0	130.0	['Action', 'Drama', 'History']	Wong Kar-wai	
4174	11223	2015-09-19	Sat		ACMI Cinema 1	G	10:30	Labyrinth		13597.0	en		25000000.0	12729917.0	101.0	['Adventure', 'Family', 'Fantasy']	Jim Henson	
11345	11224	2015-09-19	Sat		ACMI Cinema 2	PG	11:00	The Theory of Everything		266856.0	en		15000000.0	123726688.0	123.0	['Drama', 'Romance']	James Marsh	
4175	11225	2015-09-19	Sat		ACMI Cinema 1	G	13:00	Labyrinth		13597.0	en		25000000.0	12729917.0	101.0	['Adventure', 'Family', 'Fantasy']	Jim Henson	
6660	11226	2015-09-19	Sat		ACMI Cinema 2	18+	15:00	Love Without End		173947.0	zh	1961-10-11	0.0	0.0	117.0	['Romance']	Doe Ching	
11330	11227	2015-09-19	Sat		ACMI Cinema 1	PG	16:00	Women He's Undressed		340595.0	en	2015-06-11	0.0	0.0	100.0	['Documentary']	Gillian Armstrong	
4412	11228	2015-09-19	Sat		ACMI Cinema 2	PG	17:30	Sparrow		262264.0	en		0.0	0.0	72.0	['Horror']	Shaun Troke	
10796	11229	2015-09-19	Sat		ACMI Cinema 2	M	19:30	The Grandmaster		44865.0	zh	2013-01-08	3860000.0	64076736.0	130.0	['Action', 'Drama', 'History']	Wong Kar-wai	
4176	11230	2015-09-20	Sun		ACMI Cinema 1	G	10:30	Labyrinth		13597.0	en		25000000.0	12729917.0	101.0	['Adventure', 'Family', 'Fantasy']	Jim Henson	
11346	11231	2015-09-20	Sun		ACMI Cinema 2	PG	11:00	The Theory of Everything		266856.0	en		15000000.0	123726688.0	123.0	['Drama', 'Romance']	James Marsh	
11299	11232	2015-09-20	Sun		ACMI Cinema 1	M	13:00	Only Lovers Left Alive		152603.0	en	2013-12-12	7000000.0	0.0	123.0	['Drama', 'Romance']	Jim Jarmusch	
11228	11233	2015-09-20	Sun		ACMI Cinema 1	18+	15:45	The Man Who Fell to Earth		991.0	en	1976-03-18		0.0	138.0	['Drama', 'Science Fiction']	Nicolas Roeg	
2020	11234	2015-09-20	Sun		ACMI Cinema 1	R 18+	18:30	The Hunger		11654.0	en	1983-04-29	0.0	5979292.0	97.0	['Horror', 'Thriller', 'Romance']	Tony Scott	
11235	11235	2015-09-20	Sun		ACMI Cinema 1		20:30	Ziggy Stardust & Spiders Mars		34759.0	en	1973-12-23	0.0	0.0	90.0	['Documentary', 'Music']	D.A. Pennebaker	
11325	11236	2015-09-21	Mon		ACMI Cinema 1	G	10:30	Follow That Bird		36536.0	en	1985-08-02		0.0	88.0	['Adventure', 'Comedy', 'Family', 'Music']	Ken Kwapis	
2193	11237	2015-09-21	Mon		ACMI Cinema 2	PG	11:00	Howl's Moving Castle		4935.0	ja	2004-11-19	24000000.0	234710455.0	119.0	['Fantasy', 'Animation', 'Adventure']	Hayao Miyazaki	
11326	11238	2015-09-21	Mon		ACMI Cinema 1	G	13:00	Follow That Bird		36536.0	en	1985-08-02		0.0	88.0	['Adventure', 'Comedy', 'Family', 'Music']	Ken Kwapis	
11347	11239	2015-09-21	Mon		ACMI Cinema 2	PG	13:30	The Theory of Everything		266856.0	en		15000000.0	123726688.0	123.0	['Drama', 'Romance']	James Marsh	
11351	11240	2015-09-21	Mon		ACMI Cinema 1		15:00	Muppet Music Moments		343246.0	en	2004-11-20	0.0	0.0	78.0	['Documentary']		
11355	11241	2015-09-21	Mon		ACMI Cinema 2		17:15	Jim Henson: In Performance		343594.0	en		0.0	0.0	76.0	['Documentary']		
7398	11242	2015-09-21	Mon		ACMI Cinema 2	G	19:00	Being Elmo			en	2011-10-21						
11327	11243	2015-09-22	Tue		ACMI Cinema 1	G	10:30	Follow That Bird		36536.0	en	1985-08-02		0.0	88.0	['Adventure', 'Comedy', 'Family', 'Music']	Ken Kwapis	
2194	11244	2015-09-22	Tue		ACMI Cinema 2	PG	11:00	Howl's Moving Castle		4935.0	ja	2004-11-19	24000000.0	234710455.0	119.0	['Fantasy', 'Animation', 'Adventure']	Hayao Miyazaki	
11328	11245	2015-09-22	Tue		ACMI Cinema 1	G	13:00	Follow That Bird		36536.0	en	1985-08-02		0.0	88.0	['Adventure', 'Comedy', 'Family', 'Music']	Ken Kwapis	
11348	11246	2015-09-22	Tue		ACMI Cinema 2	PG	14:30	The Theory of Everything		266856.0	en		15000000.0	123726688.0	123.0	['Drama', 'Romance']	James Marsh	
11359	11247	2015-09-22	Tue		ACMI Cinema 1		15:00	Miss Piggy: A Sow is Born										
11361	11248	2015-09-22	Tue		ACMI Cinema 2		17:15	Jim Henson: Behind the Seams		343484.0	en			0.0	84.0	['Documentary']		
11365	11249	2015-09-22	Tue		ACMI Cinema 2		19:15	Muppets 201: Rarities										
4259	11250	2015-09-23	Wed		ACMI Cinema 1	G	10:30	The Muppets Take Manhattan		11899.0	en	1984-07-13	8000000.0	0.0	94.0	['Romance', 'Comedy', 'Family']	Frank Oz	
2195	11251	2015-09-23	Wed		ACMI Cinema 2	PG	11:00	Howl's Moving Castle		4935.0	ja	2004-11-19	24000000.0	234710455.0	119.0	['Fantasy', 'Animation', 'Adventure']	Hayao Miyazaki	
4260	11252	2015-09-23	Wed		ACMI Cinema 1	G	13:00	The Muppets Take Manhattan		11899.0	en	1984-07-13	8000000.0	0.0	94.0	['Romance', 'Comedy', 'Family']	Frank Oz	
2196	11253	2015-09-23	Wed		ACMI Cinema 2	PG	13:30	Howl's Moving Castle		4935.0	ja	2004-11-19	24000000.0	234710455.0	119.0	['Fantasy', 'Animation', 'Adventure']	Hayao Miyazaki	
11369	11254	2015-09-23	Wed		ACMI Cinema 1		15:00	Rowlf: A Dog’s Life										
2197	11255	2015-09-23	Wed		ACMI Cinema 2	PG	15:45	Howl's Moving Castle		4935.0	ja	2004-11-19	24000000.0	234710455.0	119.0	['Fantasy', 'Animation', 'Adventure']	Hayao Miyazaki	
11371	11256	2015-09-23	Wed		ACMI Cinema 1		16:45	Jim Henson’s Tales Muppetland		343481.0	en	2009-07-28	0.0	0.0	74.0	['Family']	Jim Henson	
11374	11257	2015-09-23	Wed		ACMI Cinema 1		18:30	Jim Henson Sesame Street Story		343487.0	en	2009-12-12	0.0	0.0	79.0	[]		
4261	11258	2015-09-24	Thu		ACMI Cinema 1	G	10:30	The Muppets Take Manhattan		11899.0	en	1984-07-13	8000000.0	0.0	94.0	['Romance', 'Comedy', 'Family']	Frank Oz	
2198	11259	2015-09-24	Thu		ACMI Cinema 2	PG	11:00	Howl's Moving Castle		4935.0	ja	2004-11-19	24000000.0	234710455.0	119.0	['Fantasy', 'Animation', 'Adventure']	Hayao Miyazaki	
4262	11260	2015-09-24	Thu		ACMI Cinema 1	G	13:00	The Muppets Take Manhattan		11899.0	en	1984-07-13	8000000.0	0.0	94.0	['Romance', 'Comedy', 'Family']	Frank Oz	
11352	11261	2015-09-24	Thu		ACMI Cinema 2		15:00	Muppet Music Moments		343246.0	en	2004-11-20	0.0	0.0	78.0	['Documentary']		
2199	11262	2015-09-24	Thu		ACMI Cinema 1	PG	15:30	Howl's Moving Castle		4935.0	ja	2004-11-19	24000000.0	234710455.0	119.0	['Fantasy', 'Animation', 'Adventure']	Hayao Miyazaki	
11356	11263	2015-09-24	Thu		ACMI Cinema 2		16:45	Jim Henson: In Performance		343594.0	en		0.0	0.0	76.0	['Documentary']		
11378	11264	2015-09-24	Thu		ACMI Cinema 2		18:30	Muppet History 101 + Intro										
11380	11265	2015-09-24	Thu		ACMI Cinema 1	MA15+	18:45	A Second Chance		254200.0	da		4700000.0	0.0	103.0	['Thriller', 'Drama']	Susanne Bier	
4177	11266	2015-09-24	Thu		ACMI Cinema 2	G	21:00	Labyrinth		13597.0	en		25000000.0	12729917.0	101.0	['Adventure', 'Family', 'Fantasy']	Jim Henson	
4263	11267	2015-09-25	Fri		ACMI Cinema 1	G	10:30	The Muppets Take Manhattan		11899.0	en	1984-07-13	8000000.0	0.0	94.0	['Romance', 'Comedy', 'Family']	Frank Oz	
2200	11268	2015-09-25	Fri		ACMI Cinema 2	PG	11:00	Howl's Moving Castle		4935.0	ja	2004-11-19	24000000.0	234710455.0	119.0	['Fantasy', 'Animation', 'Adventure']	Hayao Miyazaki	
4264	11269	2015-09-25	Fri		ACMI Cinema 1	G	13:00	The Muppets Take Manhattan		11899.0	en	1984-07-13	8000000.0	0.0	94.0	['Romance', 'Comedy', 'Family']	Frank Oz	
11360	11270	2015-09-25	Fri		ACMI Cinema 2		15:00	Miss Piggy: A Sow is Born										
4265	11271	2015-09-26	Sat		ACMI Cinema 1	G	10:30	The Muppets Take Manhattan		11899.0	en	1984-07-13	8000000.0	0.0	94.0	['Romance', 'Comedy', 'Family']	Frank Oz	
11394	11272	2015-09-26	Sat		ACMI Cinema 2	R18+	11:00	The New Girlfriend		67611.0	en	1999-09-15	0.0	0.0	0.0	['Drama', 'Action', 'Thriller', 'Foreign']	Julie Money	
4266	11273	2015-09-26	Sat		ACMI Cinema 1	G	13:00	The Muppets Take Manhattan		11899.0	en	1984-07-13	8000000.0	0.0	94.0	['Romance', 'Comedy', 'Family']	Frank Oz	
11366	11274	2015-09-26	Sat		ACMI Cinema 2		13:30	Muppets 201: Rarities										
11375	11275	2015-09-26	Sat		ACMI Cinema 2		15:15	Jim Henson Sesame Street Story		343487.0	en	2009-12-12	0.0	0.0	79.0	[]		
8881	11276	2015-09-26	Sat		ACMI Cinema 1	PG	16:00	Some Like it Hot		239.0	en	1959-03-18	2883848.0	25000000.0	122.0	['Comedy', 'Romance']	Billy Wilder	
4178	11277	2015-09-26	Sat		ACMI Cinema 2	G	17:30	Labyrinth		13597.0	en		25000000.0	12729917.0	101.0	['Adventure', 'Family', 'Fantasy']	Jim Henson	
11381	11278	2015-09-26	Sat		ACMI Cinema 1	MA15+	18:45	A Second Chance		254200.0	da		4700000.0	0.0	103.0	['Thriller', 'Drama']	Susanne Bier	
11398	11279	2015-09-26	Sat		ACMI Cinema 2		20:00	Commercial and Experiments		342821.0	en	2004-11-20	0.0	0.0	90.0	['Documentary']	Jim Henson	
11382	11280	2015-09-26	Sat		ACMI Cinema 1	MA15+	21:05	A Second Chance		254200.0	da		4700000.0	0.0	103.0	['Thriller', 'Drama']	Susanne Bier	
4267	11281	2015-09-27	Sun		ACMI Cinema 1	G	10:30	The Muppets Take Manhattan		11899.0	en	1984-07-13	8000000.0	0.0	94.0	['Romance', 'Comedy', 'Family']	Frank Oz	
11395	11282	2015-09-27	Sun		ACMI Cinema 2	R18+	11:00	The New Girlfriend		67611.0	en	1999-09-15	0.0	0.0	0.0	['Drama', 'Action', 'Thriller', 'Foreign']	Julie Money	
4268	11283	2015-09-27	Sun		ACMI Cinema 1	G	13:00	The Muppets Take Manhattan		11899.0	en	1984-07-13	8000000.0	0.0	94.0	['Romance', 'Comedy', 'Family']	Frank Oz	
11362	11284	2015-09-27	Sun		ACMI Cinema 2		13:30	Jim Henson: Behind the Seams		343484.0	en			0.0	84.0	['Documentary']		
11383	11285	2015-09-27	Sun		ACMI Cinema 1	MA15+	15:00	A Second Chance		254200.0	da		4700000.0	0.0	103.0	['Thriller', 'Drama']	Susanne Bier	
4216	11286	2015-09-27	Sun		ACMI Cinema 2	G	15:30	The Dark Crystal		11639.0	en	1982-12-17	15000000.0	40577001.0	93.0	['Fantasy']	Frank Oz	
11384	11287	2015-09-27	Sun		ACMI Cinema 1	MA15+	17:15	A Second Chance		254200.0	da		4700000.0	0.0	103.0	['Thriller', 'Drama']	Susanne Bier	
11379	11288	2015-09-27	Sun		ACMI Cinema 2		18:00	Muppet History 101 + Intro										
11385	11289	2015-09-27	Sun		ACMI Cinema 1	MA15+	19:20	A Second Chance		254200.0	da		4700000.0	0.0	103.0	['Thriller', 'Drama']	Susanne Bier	
11401	11290	2015-09-27	Sun		ACMI Cinema 2		20:15	I Am Big Bird: Carol Spinney		266619.0	en	2015-05-06		0.0	90.0	['Documentary']	Chad N. Walker	
4269	11291	2015-09-28	Mon		ACMI Cinema 1	G	10:30	The Muppets Take Manhattan		11899.0	en	1984-07-13	8000000.0	0.0	94.0	['Romance', 'Comedy', 'Family']	Frank Oz	
2201	11292	2015-09-28	Mon		ACMI Cinema 2	PG	11:00	Howl's Moving Castle		4935.0	ja	2004-11-19	24000000.0	234710455.0	119.0	['Fantasy', 'Animation', 'Adventure']	Hayao Miyazaki	
4270	11293	2015-09-28	Mon		ACMI Cinema 1	G	13:00	The Muppets Take Manhattan		11899.0	en	1984-07-13	8000000.0	0.0	94.0	['Romance', 'Comedy', 'Family']	Frank Oz	
11396	11294	2015-09-28	Mon		ACMI Cinema 2	R18+	13:30	The New Girlfriend		67611.0	en	1999-09-15	0.0	0.0	0.0	['Drama', 'Action', 'Thriller', 'Foreign']	Julie Money	
4217	11295	2015-09-28	Mon		ACMI Cinema 1	G	15:30	The Dark Crystal		11639.0	en	1982-12-17	15000000.0	40577001.0	93.0	['Fantasy']	Frank Oz	
7399	11296	2015-09-28	Mon		ACMI Cinema 2	G	17:30	Being Elmo			en	2011-10-21						
11386	11297	2015-09-28	Mon		ACMI Cinema 1	MA15+	18:45	A Second Chance		254200.0	da		4700000.0	0.0	103.0	['Thriller', 'Drama']	Susanne Bier	
11363	11298	2015-09-28	Mon		ACMI Cinema 2		19:45	Jim Henson: Behind the Seams		343484.0	en			0.0	84.0	['Documentary']		
2582	11299	2015-09-29	Tue		ACMI Cinema 1	G	10:30	Muppet Treasure Island		10874.0	en	1996-02-16	0.0	34327391.0	100.0	['Action', 'Comedy', 'Music', 'Family', 'Adventure']	Brian Henson	
2202	11300	2015-09-29	Tue		ACMI Cinema 2	PG	11:00	Howl's Moving Castle		4935.0	ja	2004-11-19	24000000.0	234710455.0	119.0	['Fantasy', 'Animation', 'Adventure']	Hayao Miyazaki	
2583	11301	2015-09-29	Tue		ACMI Cinema 1	G	13:00	Muppet Treasure Island		10874.0	en	1996-02-16	0.0	34327391.0	100.0	['Action', 'Comedy', 'Music', 'Family', 'Adventure']	Brian Henson	
11397	11302	2015-09-29	Tue		ACMI Cinema 2	R18+	14:30	The New Girlfriend		67611.0	en	1999-09-15	0.0	0.0	0.0	['Drama', 'Action', 'Thriller', 'Foreign']	Julie Money	
4218	11303	2015-09-29	Tue		ACMI Cinema 1	G	15:30	The Dark Crystal		11639.0	en	1982-12-17	15000000.0	40577001.0	93.0	['Fantasy']	Frank Oz	
11370	11304	2015-09-29	Tue		ACMI Cinema 2		17:00	Rowlf: A Dog’s Life										
4239	11305	2015-09-29	Tue		ACMI Cinema 1		19:00	Commercials & Experiments		340850.0	en	2002-06-04	0.0	0.0	230.0	[]		
2584	11306	2015-09-30	Wed		ACMI Cinema 1	G	10:30	Muppet Treasure Island		10874.0	en	1996-02-16	0.0	34327391.0	100.0	['Action', 'Comedy', 'Music', 'Family', 'Adventure']	Brian Henson	
2203	11307	2015-09-30	Wed		ACMI Cinema 2	PG	11:00	Howl's Moving Castle		4935.0	ja	2004-11-19	24000000.0	234710455.0	119.0	['Fantasy', 'Animation', 'Adventure']	Hayao Miyazaki	
2585	11308	2015-09-30	Wed		ACMI Cinema 1	G	13:00	Muppet Treasure Island		10874.0	en	1996-02-16	0.0	34327391.0	100.0	['Action', 'Comedy', 'Music', 'Family', 'Adventure']	Brian Henson	
2204	11309	2015-09-30	Wed		ACMI Cinema 2	PG	13:30	Howl's Moving Castle		4935.0	ja	2004-11-19	24000000.0	234710455.0	119.0	['Fantasy', 'Animation', 'Adventure']	Hayao Miyazaki	
4219	11310	2015-09-30	Wed		ACMI Cinema 1	G	15:30	The Dark Crystal		11639.0	en	1982-12-17	15000000.0	40577001.0	93.0	['Fantasy']	Frank Oz	
2205	11311	2015-09-30	Wed		ACMI Cinema 2	PG	16:00	Howl's Moving Castle		4935.0	ja	2004-11-19	24000000.0	234710455.0	119.0	['Fantasy', 'Animation', 'Adventure']	Hayao Miyazaki	
11376	11312	2015-09-30	Wed		ACMI Cinema 1		17:30	Jim Henson Sesame Street Story		343487.0	en	2009-12-12	0.0	0.0	79.0	[]		
11402	11313	2015-09-30	Wed		ACMI Cinema 1		19:30	I Am Big Bird: Carol Spinney		266619.0	en	2015-05-06		0.0	90.0	['Documentary']	Chad N. Walker	
2586	11314	2015-10-01	Thu		ACMI Cinema 1	G	10:30	Muppet Treasure Island		10874.0	en	1996-02-16	0.0	34327391.0	100.0	['Action', 'Comedy', 'Music', 'Family', 'Adventure']	Brian Henson	
2206	11315	2015-10-01	Thu		ACMI Cinema 2	PG	11:00	Howl's Moving Castle		4935.0	ja	2004-11-19	24000000.0	234710455.0	119.0	['Fantasy', 'Animation', 'Adventure']	Hayao Miyazaki	
2587	11316	2015-10-01	Thu		ACMI Cinema 1	G	13:00	Muppet Treasure Island		10874.0	en	1996-02-16	0.0	34327391.0	100.0	['Action', 'Comedy', 'Music', 'Family', 'Adventure']	Brian Henson	
2207	11317	2015-10-01	Thu		ACMI Cinema 2	PG	13:30	Howl's Moving Castle		4935.0	ja	2004-11-19	24000000.0	234710455.0	119.0	['Fantasy', 'Animation', 'Adventure']	Hayao Miyazaki	
4220	11318	2015-10-01	Thu		ACMI Cinema 1	G	15:30	The Dark Crystal		11639.0	en	1982-12-17	15000000.0	40577001.0	93.0	['Fantasy']	Frank Oz	
11357	11319	2015-10-01	Thu		ACMI Cinema 2		17:30	Jim Henson: In Performance		343594.0	en		0.0	0.0	76.0	['Documentary']		
11387	11320	2015-10-01	Thu		ACMI Cinema 1	MA15+	18:45	A Second Chance		254200.0	da		4700000.0	0.0	103.0	['Thriller', 'Drama']	Susanne Bier	
4179	11321	2015-10-01	Thu		ACMI Cinema 2	G	19:15	Labyrinth		13597.0	en		25000000.0	12729917.0	101.0	['Adventure', 'Family', 'Fantasy']	Jim Henson	
2588	11322	2015-10-02	Fri		ACMI Cinema 1	G	10:30	Muppet Treasure Island		10874.0	en	1996-02-16	0.0	34327391.0	100.0	['Action', 'Comedy', 'Music', 'Family', 'Adventure']	Brian Henson	
2208	11323	2015-10-02	Fri		ACMI Cinema 2	PG	11:00	Howl's Moving Castle		4935.0	ja	2004-11-19	24000000.0	234710455.0	119.0	['Fantasy', 'Animation', 'Adventure']	Hayao Miyazaki	
2589	11324	2015-10-02	Fri		ACMI Cinema 1	G	13:00	Muppet Treasure Island		10874.0	en	1996-02-16	0.0	34327391.0	100.0	['Action', 'Comedy', 'Music', 'Family', 'Adventure']	Brian Henson	
4221	11325	2015-10-02	Fri		ACMI Cinema 2	G	15:30	The Dark Crystal		11639.0	en	1982-12-17	15000000.0	40577001.0	93.0	['Fantasy']	Frank Oz	
11388	11326	2015-10-02	Fri		ACMI Cinema 1	MA15+	16:00	A Second Chance		254200.0	da		4700000.0	0.0	103.0	['Thriller', 'Drama']	Susanne Bier	
11367	11327	2015-10-02	Fri		ACMI Cinema 2		17:30	Muppets 201: Rarities										
11389	11328	2015-10-02	Fri		ACMI Cinema 1	MA15+	18:45	A Second Chance		254200.0	da		4700000.0	0.0	103.0	['Thriller', 'Drama']	Susanne Bier	
11399	11329	2015-10-02	Fri		ACMI Cinema 2		19:15	Commercial and Experiments		342821.0	en	2004-11-20	0.0	0.0	90.0	['Documentary']	Jim Henson	
4180	11330	2015-10-02	Fri		ACMI Cinema 2	G	21:00	Labyrinth		13597.0	en		25000000.0	12729917.0	101.0	['Adventure', 'Family', 'Fantasy']	Jim Henson	
2590	11331	2015-10-03	Sat		ACMI Cinema 1	G	10:30	Muppet Treasure Island		10874.0	en	1996-02-16	0.0	34327391.0	100.0	['Action', 'Comedy', 'Music', 'Family', 'Adventure']	Brian Henson	
2591	11332	2015-10-03	Sat		ACMI Cinema 1	G	13:00	Muppet Treasure Island		10874.0	en	1996-02-16	0.0	34327391.0	100.0	['Action', 'Comedy', 'Music', 'Family', 'Adventure']	Brian Henson	
11353	11333	2015-10-03	Sat		ACMI Cinema 2		14:45	Muppet Music Moments		343246.0	en	2004-11-20	0.0	0.0	78.0	['Documentary']		
11331	11334	2015-10-03	Sat		ACMI Cinema 1	PG	16:00	Women He's Undressed		340595.0	en	2015-06-11	0.0	0.0	100.0	['Documentary']	Gillian Armstrong	
11372	11335	2015-10-03	Sat		ACMI Cinema 2		16:30	Jim Henson’s Tales Muppetland		343481.0	en	2009-07-28	0.0	0.0	74.0	['Family']	Jim Henson	
